project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
beam,1637,summary,0,non_debt,-,apache,0.0,Merged
incubator-heron,1820,review,113760959,code_debt,low_quality_code,apache,5.0,Merged
activemq-artemis,2558,comment,472853473,code_debt,complex_code,apache,21.0,Closed
airflow,7038,review,368378012,non_debt,-,apache,18.0,Merged
spark,17172,review,105237069,non_debt,-,apache,4.0,Closed
pulsar,2531,comment,419126414,non_debt,-,apache,0.0,Merged
hive,585,summary,0,non_debt,-,apache,442.0,Closed
incubator-pagespeed-ngx,391,summary,0,non_debt,-,apache,0.0,Merged
shardingsphere,7353,review,486951060,non_debt,-,apache,2.0,Merged
tinkerpop,712,review,140818483,requirement_debt,non-functional_requirements_not_fully_satisfied,apache,50.0,Merged
arrow,5562,comment,571541474,non_debt,-,apache,140.0,Closed
spark,908,summary,0,non_debt,-,apache,5.0,Closed
carbondata,2589,summary,0,non_debt,-,apache,7.0,Closed
spark,10278,comment,164213638,non_debt,-,apache,10.0,Closed
flink,10399,review,354658627,non_debt,-,apache,3.0,Closed
hadoop,2056,summary,0,non_debt,-,apache,13.0,Merged
trafodion,1249,comment,333286141,non_debt,-,apache,2.0,Merged
airflow,6327,review,335973293,non_debt,-,apache,159.0,Closed
spark,28856,comment,646492969,non_debt,-,apache,119.0,Closed
ignite,2683,summary,0,non_debt,-,apache,302.0,Closed
arrow,124,comment,242861570,non_debt,-,apache,8.0,Closed
spark,30973,review,551081871,non_debt,-,apache,4.0,Closed
incubator-mxnet,9035,review,156499301,non_debt,-,apache,41.0,Closed
incubator-brooklyn,227,comment,58339657,non_debt,-,apache,0.0,Merged
thrift,1468,review,161387735,non_debt,-,apache,10.0,Closed
spark,27226,comment,574962770,non_debt,-,apache,0.0,Closed
incubator-dolphinscheduler,3729,summary,0,non_debt,-,apache,0.0,Closed
arrow,7465,comment,645152229,non_debt,-,apache,0.0,Closed
spark,14078,comment,231427333,non_debt,-,apache,2.0,Closed
shardingsphere,6757,summary,0,non_debt,-,apache,0.0,Merged
spark,4906,comment,84196807,non_debt,-,apache,15.0,Closed
hawq,1321,summary,0,code_debt,slow_algorithm,apache,23.0,Closed
spark,23260,comment,455328233,non_debt,-,apache,53.0,Closed
kylin,1534,comment,753489521,non_debt,-,apache,1.0,Closed
jena,395,comment,380796885,non_debt,-,apache,9.0,Closed
attic-apex-malhar,618,review,116693824,non_debt,-,apache,11.0,Merged
spark,13047,comment,218411251,non_debt,-,apache,0.0,Closed
arrow,6863,review,404923143,non_debt,-,apache,0.0,Closed
spark,20047,comment,353410377,non_debt,-,apache,0.0,Closed
gobblin,339,review,41068350,non_debt,-,apache,13.0,Merged
phoenix,677,review,366069653,non_debt,-,apache,6.0,Closed
spark,1337,comment,48673768,non_debt,-,apache,8.0,Closed
zeppelin,827,review,61180039,non_debt,-,apache,42.0,Closed
lucene-solr,1749,summary,0,non_debt,-,apache,0.0,Merged
kafka,5519,comment,414969484,non_debt,-,apache,193.0,Closed
tvm,2969,review,272690624,non_debt,-,apache,2.0,Merged
arrow,6836,review,404507509,non_debt,-,apache,5.0,Closed
drill,1953,review,379551973,documentation_debt,low_quality_documentation,apache,22.0,Merged
orc,570,review,528911518,code_debt,low_quality_code,apache,4.0,Merged
spark,25006,comment,532946412,non_debt,-,apache,81.0,Closed
spark,12969,review,62413154,non_debt,-,apache,7.0,Closed
spark,2841,comment,59612787,non_debt,-,apache,12.0,Closed
zeppelin,332,summary,0,non_debt,-,apache,0.0,Closed
bookkeeper,2503,comment,737383375,non_debt,-,apache,2.0,Merged
calcite,2286,review,534475582,code_debt,duplicated_code,apache,645.0,Closed
hadoop,574,comment,471147658,non_debt,-,apache,5.0,Closed
tvm,6536,review,493576190,non_debt,-,apache,0.0,Merged
spark,25782,comment,531643617,non_debt,-,apache,3.0,Closed
incubator-heron,1629,review,97181411,non_debt,-,apache,32.0,Merged
spark,7643,review,36024377,non_debt,-,apache,8.0,Closed
airflow,1831,review,87747258,non_debt,-,apache,34.0,Closed
trafficcontrol,4447,review,384053483,non_debt,-,apache,20.0,Merged
trafficcontrol,4718,review,430736160,non_debt,-,apache,0.0,Merged
spark,1151,comment,47764564,non_debt,-,apache,14.0,Closed
beam,6623,comment,428383967,non_debt,-,apache,0.0,Merged
ozone,1489,review,513169793,non_debt,-,apache,42.0,Merged
druid,466,comment,41075002,non_debt,-,apache,15.0,Merged
kafka,5860,review,230097399,non_debt,-,apache,29.0,Closed
openwhisk,3449,comment,373702523,code_debt,low_quality_code,apache,3.0,Merged
spark,22754,review,227392626,non_debt,-,apache,18.0,Closed
spark,15971,review,89209660,code_debt,complex_code,apache,6.0,Closed
spark,23559,review,249274532,non_debt,-,apache,10.0,Closed
trafficserver,6620,comment,614369514,non_debt,-,apache,8.0,Merged
beam,1981,review,100672648,non_debt,-,apache,2.0,Closed
airflow,9149,summary,0,non_debt,-,apache,39.0,Merged
pulsar,2464,comment,417559636,non_debt,-,apache,3.0,Merged
beam,539,comment,228871382,documentation_debt,outdated_documentation,apache,25.0,Closed
skywalking,701,comment,353835231,non_debt,-,apache,1.0,Merged
spark,2677,summary,0,non_debt,-,apache,21.0,Closed
shardingsphere,2541,description,0,non_debt,-,apache,0.0,Merged
hbase,1368,comment,605358334,non_debt,-,apache,8.0,Merged
spark,15090,review,79015135,non_debt,-,apache,19.0,Closed
spark,32030,review,609934635,non_debt,-,apache,7.0,Closed
spark,7841,comment,155985411,non_debt,-,apache,103.0,Closed
beam,72,comment,200614533,non_debt,-,apache,0.0,Merged
geode-native,49,review,105226885,non_debt,-,apache,4.0,Closed
carbondata,2890,comment,437867858,non_debt,-,apache,43.0,Closed
incubator-weex,42,description,0,non_debt,-,apache,0.0,Merged
samza,1251,review,366655309,non_debt,-,apache,0.0,Merged
beam,1986,comment,279238091,non_debt,-,apache,0.0,Closed
incubator-mxnet,12724,description,0,non_debt,-,apache,13.0,Merged
tvm,2493,review,253587562,non_debt,-,apache,17.0,Merged
nifi-minifi-cpp,1040,review,605509404,code_debt,dead_code,apache,49.0,Closed
spark,24029,description,0,non_debt,-,apache,14.0,Closed
flink,592,comment,92341849,documentation_debt,outdated_documentation,apache,156.0,Closed
airflow,3876,review,216786431,non_debt,-,apache,10.0,Merged
ignite,4705,description,0,non_debt,-,apache,345.0,Closed
superset,10643,comment,676600127,non_debt,-,apache,0.0,Merged
spark,2685,comment,61052515,design_debt,non-optimal_design,apache,24.0,Closed
beam,13654,description,0,non_debt,-,apache,15.0,Merged
cxf,561,comment,498837564,code_debt,duplicated_code,apache,4.0,Closed
spark,16715,comment,277767226,non_debt,-,apache,20.0,Closed
trafficserver,6388,description,0,non_debt,-,apache,15.0,Merged
spark,19374,review,144682434,non_debt,-,apache,35.0,Closed
spark,23823,comment,475437609,non_debt,-,apache,33.0,Closed
hive,2111,review,607667423,documentation_debt,outdated_documentation,apache,25.0,Merged
tvm,726,summary,0,non_debt,-,apache,0.0,Closed
flink,14084,comment,781454473,non_debt,-,apache,,Not Closed or Merged
skywalking,5293,comment,673764279,documentation_debt,low_quality_documentation,apache,3.0,Merged
lucene-solr,1397,comment,612055874,non_debt,-,apache,8.0,Merged
druid,6230,description,0,build_debt,over-declared_dependencies,apache,0.0,Merged
gobblin,541,review,50347098,non_debt,-,apache,68.0,Merged
attic-stratos,192,review,23697450,code_debt,low_quality_code,apache,3.0,Closed
superset,10255,summary,0,non_debt,-,apache,0.0,Merged
spark,15148,comment,259376702,design_debt,non-optimal_design,apache,39.0,Closed
kafka,4049,comment,337747023,non_debt,-,apache,91.0,Closed
phoenix,52,review,26907122,non_debt,-,apache,3055.0,Closed
spark,15806,review,86991593,non_debt,-,apache,2.0,Closed
spark,26303,comment,548469185,non_debt,-,apache,2.0,Closed
spark,19140,description,0,non_debt,-,apache,1.0,Closed
arrow,8343,comment,704824694,non_debt,-,apache,1.0,Closed
zookeeper,224,comment,353191810,non_debt,-,apache,255.0,Closed
trafficserver,2772,description,0,non_debt,-,apache,0.0,Closed
samza,843,review,243703884,non_debt,-,apache,37.0,Closed
geode,3228,summary,0,non_debt,-,apache,2.0,Closed
madlib,142,comment,310788886,non_debt,-,apache,6.0,Closed
geode,2907,summary,0,non_debt,-,apache,1.0,Merged
beam,11162,review,395216164,non_debt,-,apache,1.0,Merged
nifi,4767,review,561227339,code_debt,low_quality_code,apache,13.0,Closed
beam,4266,summary,0,non_debt,-,apache,38.0,Merged
pulsar,43,review,82681951,non_debt,-,apache,13.0,Merged
bookkeeper,1907,comment,456220683,non_debt,-,apache,0.0,Merged
flink,8322,review,292929426,non_debt,-,apache,49.0,Merged
flink,966,comment,126706999,test_debt,flaky_test,apache,13.0,Closed
trafficserver,3840,comment,397724591,non_debt,-,apache,10.0,Merged
skywalking,4987,review,450269014,non_debt,-,apache,7.0,Merged
kafka,2501,comment,277423574,non_debt,-,apache,3.0,Closed
camel-quarkus,225,description,0,non_debt,-,apache,0.0,Merged
arrow,7030,review,416409859,non_debt,-,apache,291.0,Closed
carbondata,2555,comment,408309734,non_debt,-,apache,3.0,Closed
spark,14537,comment,265352177,non_debt,-,apache,120.0,Closed
spark,15231,description,0,non_debt,-,apache,10.0,Closed
tvm,5151,summary,0,non_debt,-,apache,0.0,Merged
ignite,6392,summary,0,design_debt,non-optimal_design,apache,0.0,Merged
avro,158,comment,426640874,non_debt,-,apache,735.0,Merged
brooklyn-server,915,description,0,non_debt,-,apache,9.0,Merged
zeppelin,3186,description,0,non_debt,-,apache,0.0,Closed
spark,15146,summary,0,non_debt,-,apache,2.0,Closed
incubator-mxnet,19772,comment,786476224,non_debt,-,apache,36.0,Merged
hbase,2077,review,458520038,non_debt,-,apache,65.0,Merged
tvm,953,review,171908616,non_debt,-,apache,0.0,Merged
carbondata,2030,comment,370892543,non_debt,-,apache,3.0,Closed
spark,15851,comment,260038511,non_debt,-,apache,2.0,Closed
flink,507,summary,0,non_debt,-,apache,0.0,Closed
spark,22056,description,0,non_debt,-,apache,0.0,Closed
hbase,1482,review,416140357,documentation_debt,low_quality_documentation,apache,,Not Closed or Merged
airflow,5420,summary,0,non_debt,-,apache,14.0,Closed
trafficserver,2525,comment,329823741,non_debt,-,apache,0.0,Closed
flink,1588,comment,180753150,non_debt,-,apache,18.0,Closed
spark,326,comment,39626508,non_debt,-,apache,0.0,Closed
rocketmq,1393,description,0,non_debt,-,apache,641.0,Merged
iceberg,1145,review,465458831,non_debt,-,apache,38.0,Merged
spark,21405,review,191372561,non_debt,-,apache,43.0,Closed
iceberg,416,review,317822579,non_debt,-,apache,1.0,Merged
spark,24807,comment,500879466,design_debt,non-optimal_design,apache,206.0,Closed
spark,24041,comment,471500788,non_debt,-,apache,2.0,Closed
trafficcontrol,3380,review,264532031,non_debt,-,apache,6.0,Merged
skywalking,1256,comment,391530381,non_debt,-,apache,1.0,Merged
incubator-brooklyn,606,comment,94850687,non_debt,-,apache,3.0,Merged
kafka,3219,summary,0,non_debt,-,apache,2.0,Closed
spark,15397,comment,252392495,non_debt,-,apache,5.0,Closed
iceberg,2379,review,609298267,non_debt,-,apache,109.0,Closed
beam,4071,description,0,non_debt,-,apache,29.0,Merged
kafka,6596,review,276504405,non_debt,-,apache,42.0,Merged
spark,29982,comment,709978338,non_debt,-,apache,87.0,Closed
iceberg,1748,review,521566746,non_debt,-,apache,9.0,Merged
spark,288,review,11231217,non_debt,-,apache,5.0,Closed
spark,19208,review,149225714,non_debt,-,apache,63.0,Closed
parquet-mr,808,comment,672774756,design_debt,non-optimal_design,apache,107.0,Merged
tvm,7404,comment,776327280,non_debt,-,apache,6.0,Merged
couchdb,2426,description,0,code_debt,low_quality_code,apache,1.0,Merged
beam,11554,comment,628786151,non_debt,-,apache,16.0,Merged
beam,4910,review,175947778,code_debt,low_quality_code,apache,1.0,Merged
lucene-solr,2245,review,564552680,non_debt,-,apache,0.0,Merged
spark,23982,review,263647807,code_debt,low_quality_code,apache,5.0,Closed
superset,5800,comment,454525415,non_debt,-,apache,133.0,Merged
spark,22288,comment,425489570,non_debt,-,apache,67.0,Closed
spark,19432,summary,0,non_debt,-,apache,0.0,Closed
beam,6554,comment,426507664,non_debt,-,apache,0.0,Merged
hadoop,1263,comment,523038215,non_debt,-,apache,12.0,Closed
beam,6093,comment,409713790,non_debt,-,apache,9.0,Merged
spark,6003,comment,100132904,non_debt,-,apache,4.0,Closed
spark,22820,comment,432872093,non_debt,-,apache,1.0,Closed
beam,8026,summary,0,non_debt,-,apache,0.0,Merged
carbondata,1476,comment,343572149,non_debt,-,apache,4.0,Closed
lucene-solr,2229,review,562524364,code_debt,low_quality_code,apache,0.0,Merged
spark,14339,description,0,non_debt,-,apache,0.0,Closed
ignite,8207,review,485543038,non_debt,-,apache,8.0,Merged
calcite,1714,comment,570713589,non_debt,-,apache,5.0,Merged
beam,1889,comment,276743422,non_debt,-,apache,1.0,Closed
activemq-artemis,2106,comment,391761041,non_debt,-,apache,0.0,Closed
arrow,2808,summary,0,non_debt,-,apache,0.0,Closed
spark,6759,review,32197414,non_debt,-,apache,11.0,Closed
druid,6349,review,224141572,non_debt,-,apache,138.0,Merged
flink,12412,review,433847667,non_debt,-,apache,4.0,Closed
airflow,2869,review,156870749,non_debt,-,apache,10.0,Closed
flink,9748,review,328404835,documentation_debt,low_quality_documentation,apache,2.0,Closed
nifi-minifi-cpp,62,review,104827822,non_debt,-,apache,7.0,Closed
zeppelin,208,review,58003498,non_debt,-,apache,236.0,Closed
nifi,200,comment,180874341,non_debt,-,apache,1.0,Closed
spark,23291,review,247307662,non_debt,-,apache,34.0,Closed
camel,2151,comment,352353675,non_debt,-,apache,2.0,Closed
superset,8867,review,360617020,documentation_debt,low_quality_documentation,apache,75.0,Merged
lucene-solr,1847,summary,0,non_debt,-,apache,5.0,Merged
tvm,4144,summary,0,documentation_debt,low_quality_documentation,apache,0.0,Merged
reef,261,review,34074950,non_debt,-,apache,7.0,Closed
beam,2536,comment,294071905,non_debt,-,apache,3.0,Closed
bigtop,81,summary,0,non_debt,-,apache,0.0,Closed
spark,23677,review,298342839,non_debt,-,apache,182.0,Closed
arrow,8177,review,488076230,non_debt,-,apache,8.0,Closed
kafka,4880,review,182225768,non_debt,-,apache,1.0,Merged
kafka,3131,comment,312119156,non_debt,-,apache,243.0,Closed
hadoop,1881,review,388858948,code_debt,low_quality_code,apache,17.0,Merged
flink,12758,comment,649547883,non_debt,-,apache,4.0,Closed
cloudstack,2721,review,201307689,non_debt,-,apache,17.0,Merged
beam,329,description,0,non_debt,-,apache,0.0,Merged
flink,5367,review,165039357,code_debt,complex_code,apache,10.0,Closed
netbeans,449,description,0,non_debt,-,apache,104.0,Closed
hudi,1149,comment,669295110,non_debt,-,apache,216.0,Merged
flink,8449,comment,492630818,non_debt,-,apache,8.0,Closed
trafodion,309,comment,180436567,non_debt,-,apache,0.0,Merged
kafka,4855,comment,383759105,non_debt,-,apache,44.0,Merged
druid,10070,review,445155089,code_debt,low_quality_code,apache,0.0,Merged
cloudstack,3600,comment,580152807,non_debt,-,apache,617.0,Merged
beam,7174,review,238478822,non_debt,-,apache,12.0,Merged
trafodion,294,comment,178076645,documentation_debt,low_quality_documentation,apache,4.0,Merged
ozone,2000,review,600354804,non_debt,-,apache,23.0,Merged
calcite,552,review,275722923,non_debt,-,apache,736.0,Closed
spark,10734,review,49557801,non_debt,-,apache,0.0,Closed
trafficserver,833,comment,237111945,non_debt,-,apache,44.0,Merged
arrow,4613,review,296764162,non_debt,-,apache,5.0,Closed
spark,23272,description,0,non_debt,-,apache,1.0,Closed
trafficcontrol,1480,comment,366315191,non_debt,-,apache,128.0,Merged
incubator-mxnet,5336,description,0,non_debt,-,apache,1.0,Merged
druid,5278,review,164339035,non_debt,-,apache,29.0,Merged
spark,6157,comment,102176652,non_debt,-,apache,0.0,Closed
tvm,1403,review,201886571,code_debt,low_quality_code,apache,4.0,Merged
kafka,7799,review,364476808,code_debt,low_quality_code,apache,32.0,Merged
netbeans-website,473,review,430013474,code_debt,slow_algorithm,apache,17.0,Merged
geode-native,634,review,471802267,non_debt,-,apache,2.0,Merged
flink,854,comment,114331577,non_debt,-,apache,22.0,Closed
kafka,2314,comment,270717795,non_debt,-,apache,1.0,Closed
incubator-mxnet,9810,review,170436506,non_debt,-,apache,8.0,Merged
spark,16810,comment,278314048,non_debt,-,apache,3.0,Closed
kafka,3188,review,137854355,non_debt,-,apache,111.0,Closed
apisix,3894,review,600109033,non_debt,-,apache,203.0,Merged
netbeans,968,comment,430955215,documentation_debt,low_quality_documentation,apache,104.0,Closed
kafka,3269,comment,307775797,non_debt,-,apache,42.0,Closed
hawq,90,review,44373709,non_debt,-,apache,0.0,Closed
tvm,5044,summary,0,non_debt,-,apache,0.0,Merged
druid,1862,summary,0,non_debt,-,apache,1.0,Merged
spark,19468,review,148569836,non_debt,-,apache,49.0,Closed
hudi,1114,review,360699643,non_debt,-,apache,18.0,Merged
skywalking,5685,comment,711190648,documentation_debt,outdated_documentation,apache,13.0,Merged
airflow,1270,description,0,code_debt,low_quality_code,apache,0.0,Merged
kafka,4805,review,183132149,non_debt,-,apache,31.0,Merged
kafka,2525,summary,0,non_debt,-,apache,7.0,Closed
incubator-weex,1794,description,0,non_debt,-,apache,0.0,Closed
incubator-pinot,2304,review,160811762,non_debt,-,apache,0.0,Merged
carbondata,3208,review,282835607,non_debt,-,apache,22.0,Closed
spark,24382,comment,517798684,non_debt,-,apache,124.0,Closed
kafka,2675,comment,285844277,non_debt,-,apache,414.0,Closed
spark,8823,comment,141555821,non_debt,-,apache,0.0,Closed
activemq-artemis,2626,comment,484288172,non_debt,-,apache,5.0,Closed
arrow,6804,comment,607813046,non_debt,-,apache,8.0,Closed
beam,535,comment,228586262,non_debt,-,apache,0.0,Closed
spark,28442,comment,625187631,non_debt,-,apache,3.0,Closed
arrow,2979,comment,440724090,non_debt,-,apache,5.0,Closed
activemq-artemis,2312,comment,429021094,non_debt,-,apache,94.0,Closed
zookeeper,924,review,299043313,code_debt,dead_code,apache,93.0,Closed
iceberg,2048,review,555974043,non_debt,-,apache,13.0,Merged
beam,12444,comment,669140081,non_debt,-,apache,20.0,Merged
rocketmq,610,comment,448893600,non_debt,-,apache,93.0,Closed
spark,14753,review,76152607,non_debt,-,apache,3.0,Closed
druid,5492,review,203139893,non_debt,-,apache,145.0,Merged
ignite,8142,review,469236353,non_debt,-,apache,1.0,Merged
incubator-doris,283,review,231052560,non_debt,-,apache,0.0,Merged
superset,5946,description,0,code_debt,complex_code,apache,6.0,Merged
ambari,3208,comment,667902138,non_debt,-,apache,24.0,Merged
spark,3099,review,20111063,documentation_debt,outdated_documentation,apache,7.0,Closed
skywalking,2056,comment,450463672,non_debt,-,apache,12.0,Merged
openwhisk,1783,comment,276930895,non_debt,-,apache,16.0,Closed
spark,9656,comment,157867300,non_debt,-,apache,6.0,Closed
couchdb,284,comment,64910702,non_debt,-,apache,1056.0,Closed
incubator-mxnet,10450,comment,379818396,non_debt,-,apache,2.0,Merged
